ID,FCN3,CLEC4M,CLEC1B,PRC1,PBK
adjacent.non_tumor.182,10.9580890057463,9.54233958004827,9.91019281520229,4.33743654503611,3.7859520980515
adjacent.non_tumor.183,11.3079653801365,7.14792525945275,8.62895571263495,3.7859520980515,5.11537311094441
adjacent.non_tumor.184,10.9580890057463,5.11537311094441,9.54233958004827,5.70871118482334,6.16374267778794
adjacent.non_tumor.185,11.3079653801365,8.02183075908386,10.3058929384872,5.43504974362439,4.33743654503611
adjacent.non_tumor.186,8.02183075908386,3.7859520980515,5.70871118482334,9.91019281520229,7.14792525945275
adjacent.non_tumor.187,11.3079653801365,9.54233958004827,8.77530255693797,5.43504974362439,4.06169432154381
adjacent.non_tumor.188,11.6483061984071,9.22911239136041,8.30895863275114,5.11537311094441,3.7859520980515
adjacent.non_tumor.189,12.0630371590947,8.92164940124098,9.54233958004827,4.76023553748922,3.7859520980515
adjacent.non_tumor.190,11.6483061984071,6.69968905996527,8.92164940124098,5.93530141243336,3.7859520980515
adjacent.non_tumor.191,12.0630371590947,8.92164940124098,9.91019281520229,4.33743654503611,3.7859520980515
adjacent.non_tumor.192,12.0630371590947,8.62895571263495,9.91019281520229,4.76023553748922,4.33743654503611
adjacent.non_tumor.193,11.6483061984071,9.91019281520229,9.54233958004827,5.11537311094441,4.33743654503611
adjacent.non_tumor.194,12.0630371590947,9.54233958004827,9.91019281520229,4.33743654503611,5.43504974362439
adjacent.non_tumor.195,12.0630371590947,8.62895571263495,10.3058929384872,3.7859520980515,4.33743654503611
adjacent.non_tumor.196,12.0630371590947,8.30895863275114,9.91019281520229,4.76023553748922,4.33743654503611
adjacent.non_tumor.197,12.0630371590947,9.91019281520229,8.92164940124098,5.93530141243336,4.33743654503611
adjacent.non_tumor.198,12.0630371590947,8.92164940124098,10.3058929384872,4.76023553748922,3.7859520980515
adjacent.non_tumor.199,12.0630371590947,8.92164940124098,9.91019281520229,5.70871118482334,5.43504974362439
adjacent.non_tumor.200,11.6483061984071,9.91019281520229,8.92164940124098,4.33743654503611,3.7859520980515
adjacent.non_tumor.201,11.3079653801365,6.69968905996527,9.54233958004827,5.93530141243336,3.7859520980515
adjacent.non_tumor.202,10.6421807720928,5.11537311094441,8.30895863275114,4.76023553748922,3.7859520980515
adjacent.non_tumor.203,11.3079653801365,8.02183075908386,9.54233958004827,3.7859520980515,4.33743654503611
adjacent.non_tumor.204,12.0630371590947,9.54233958004827,9.91019281520229,5.70871118482334,3.7859520980515
adjacent.non_tumor.205,10.6421807720928,4.33743654503611,5.70871118482334,8.02183075908386,5.11537311094441
adjacent.non_tumor.206,11.3079653801365,8.02183075908386,8.92164940124098,5.11537311094441,4.76023553748922
adjacent.non_tumor.207,11.6483061984071,8.02183075908386,8.62895571263495,4.76023553748922,3.7859520980515
adjacent.non_tumor.208,12.0630371590947,7.58129064081714,9.54233958004827,5.11537311094441,4.76023553748922
adjacent.non_tumor.209,11.6483061984071,6.69968905996527,9.22911239136041,4.33743654503611,4.76023553748922
adjacent.non_tumor.210,12.0630371590947,9.54233958004827,8.92164940124098,4.76023553748922,4.33743654503611
adjacent.non_tumor.211,12.0630371590947,8.92164940124098,9.54233958004827,4.76023553748922,3.7859520980515
