ID,FCN3,CLEC4M,CLEC1B,PRC1,PBK
adjacent.non_tumor.109,12.8949039967568,9.23976436845104,12.079234977218,6.1683958883158,4.33851577095976
adjacent.non_tumor.110,12.8949039967568,9.92217763069574,12.079234977218,6.39466679540517,3.7859520980515
adjacent.non_tumor.111,12.8949039967568,9.23976436845104,12.079234977218,5.71247392276223,4.33851577095976
adjacent.non_tumor.112,12.8949039967568,9.92217763069574,12.079234977218,6.7056954225396,3.7859520980515
adjacent.non_tumor.113,12.8949039967568,9.55360452619699,12.079234977218,5.71247392276223,3.7859520980515
adjacent.non_tumor.114,12.8949039967568,9.55360452619699,12.079234977218,5.43827694058246,3.7859520980515
adjacent.non_tumor.115,12.8949039967568,8.63843321481614,11.3226855626846,7.15450446329111,5.71247392276223
adjacent.non_tumor.116,12.8949039967568,10.3186521182141,12.079234977218,5.71247392276223,3.7859520980515
adjacent.non_tumor.117,12.8949039967568,9.92217763069574,12.079234977218,6.1683958883158,3.7859520980515
adjacent.non_tumor.118,12.079234977218,8.93169968950554,12.8949039967568,6.7056954225396,5.11797471762326
adjacent.non_tumor.119,12.8949039967568,9.92217763069574,12.079234977218,6.39466679540517,3.7859520980515
adjacent.non_tumor.120,12.8949039967568,9.92217763069574,12.079234977218,6.39466679540517,4.76214215870142
adjacent.non_tumor.121,11.3226855626846,8.93169968950554,10.9721244987163,5.93950757547521,3.7859520980515
adjacent.non_tumor.122,12.8949039967568,9.92217763069574,12.079234977218,5.93950757547521,4.33851577095976
adjacent.non_tumor.123,11.6636924099538,9.92217763069574,12.8949039967568,6.1683958883158,3.7859520980515
adjacent.non_tumor.124,12.079234977218,10.3186521182141,12.8949039967568,6.7056954225396,3.7859520980515
adjacent.non_tumor.125,11.6636924099538,9.23976436845104,11.3226855626846,6.39466679540517,3.7859520980515
adjacent.non_tumor.126,12.8949039967568,9.92217763069574,11.3226855626846,5.93950757547521,3.7859520980515
adjacent.non_tumor.127,12.079234977218,9.55360452619699,10.9721244987163,5.93950757547521,3.7859520980515
adjacent.non_tumor.128,11.6636924099538,8.93169968950554,11.3226855626846,6.39466679540517,3.7859520980515
adjacent.non_tumor.129,11.6636924099538,6.39466679540517,10.9721244987163,7.15450446329111,3.7859520980515
adjacent.non_tumor.130,12.8949039967568,10.3186521182141,9.55360452619699,5.93950757547521,3.7859520980515
adjacent.non_tumor.131,12.079234977218,10.3186521182141,9.55360452619699,5.93950757547521,3.7859520980515
adjacent.non_tumor.132,12.079234977218,8.93169968950554,10.6555980493414,6.7056954225396,4.33851577095976
adjacent.non_tumor.133,12.8949039967568,9.92217763069574,11.6636924099538,5.43827694058246,4.33851577095976
adjacent.non_tumor.134,12.8949039967568,9.55360452619699,12.079234977218,6.39466679540517,4.76214215870142
adjacent.non_tumor.135,11.6636924099538,9.92217763069574,12.079234977218,5.43827694058246,3.7859520980515
adjacent.non_tumor.136,12.079234977218,10.3186521182141,10.6555980493414,6.39466679540517,3.7859520980515
adjacent.non_tumor.137,12.079234977218,9.92217763069574,10.9721244987163,6.7056954225396,4.76214215870142
adjacent.non_tumor.138,12.079234977218,9.92217763069574,11.3226855626846,6.1683958883158,4.33851577095976
adjacent.non_tumor.139,12.079234977218,9.23976436845104,10.3186521182141,6.39466679540517,3.7859520980515
adjacent.non_tumor.140,11.6636924099538,8.93169968950554,10.3186521182141,5.71247392276223,3.7859520980515
adjacent.non_tumor.141,12.8949039967568,9.92217763069574,12.079234977218,5.43827694058246,3.7859520980515
adjacent.non_tumor.142,12.079234977218,9.23976436845104,11.6636924099538,6.39466679540517,4.76214215870142
adjacent.non_tumor.143,12.8949039967568,9.92217763069574,11.6636924099538,6.1683958883158,3.7859520980515
adjacent.non_tumor.144,11.3226855626846,8.63843321481614,10.6555980493414,7.15450446329111,6.7056954225396
adjacent.non_tumor.145,12.8949039967568,9.23976436845104,10.9721244987163,7.15450446329111,5.43827694058246
adjacent.non_tumor.146,12.079234977218,9.55360452619699,11.3226855626846,6.7056954225396,5.43827694058246
adjacent.non_tumor.147,12.8949039967568,9.55360452619699,11.6636924099538,7.15450446329111,5.43827694058246
